step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
137,C17744,0,M,28007,M17744,28007,es_contents,26.758556541111812,0
2,C17745,1,E,28007,M17745,28007,es_food,405.91123187991786,0
157,C17746,2,U,28007,M17746,28007,es_otherservices,203.11250104382094,0
99,C17747,2,M,28007,M17747,28007,es_home,463.3778864641556,0
2,C17748,0,U,28007,M17748,28007,es_health,190.3022984476981,0
71,C17749,1,M,28007,M17749,28007,es_otherservices,91.12308743342429,0
134,C17750,3,F,28007,M17750,28007,es_wellnessandbeauty,170.25843964150133,0
150,C17751,2,U,28007,M17751,28007,es_transportation,193.444827290851,0
106,C17752,5,F,28007,M17752,28007,es_contents,137.55767609207058,0
2,C17753,1,E,28007,M17753,28007,es_transportation,394.18379292826506,0
1,C17754,1,E,28007,M17754,28007,es_food,360.20740655603834,0
110,C17755,0,M,28007,M17755,28007,es_leisure,286.2239901332738,0
157,C17756,1,M,28007,M17756,28007,es_travel,225.38421675972043,0
102,C17757,1,M,28007,M17757,28007,es_health,125.94085697470375,0
94,C17758,1,F,28007,M17758,28007,es_home,299.4369549191486,0
57,C17759,0,U,28007,M17759,28007,es_food,487.42157167981617,0
104,C17760,0,U,28007,M17760,28007,es_hyper,397.84227086063584,0
36,C17761,4,E,28007,M17761,28007,es_leisure,301.9241996363488,0
160,C17762,1,F,28007,M17762,28007,es_hotelservices,104.93455252463913,0
37,C17763,4,U,28007,M17763,28007,es_tech,23.819872516063157,0
92,C17764,2,U,28007,M17764,28007,es_fashion,137.05500017449623,0
142,C17765,1,F,28007,M17765,28007,es_transportation,223.39548560523758,0
65,C17766,4,F,28007,M17766,28007,es_wellnessandbeauty,485.3710179312659,0
18,C17767,4,U,28007,M17767,28007,es_transportation,210.63470570375452,0
157,C17768,4,M,28007,M17768,28007,es_food,429.9513756718552,0
135,C17769,5,U,28007,M17769,28007,es_otherservices,430.5064610715267,0
156,C17770,2,F,28007,M17770,28007,es_health,20.6291515173872,0
158,C17771,4,E,28007,M17771,28007,es_fashion,26.882843077421835,0
114,C17772,2,U,28007,M17772,28007,es_food,497.5125413852981,0
177,C17773,2,F,28007,M17773,28007,es_wellnessandbeauty,377.9246658524628,0
29,C17774,3,E,28007,M17774,28007,es_food,305.613737492039,0
115,C17775,3,U,28007,M17775,28007,es_food,400.88350524793304,0
140,C17776,4,U,28007,M17776,28007,es_contents,373.9680666147091,0
166,C17777,2,U,28007,M17777,28007,es_barsandrestaurants,391.6878200025211,0
19,C17778,4,U,28007,M17778,28007,es_hotelservices,185.76879662218892,0
17,C17779,6,U,28007,M17779,28007,es_home,226.16408357921657,0
9,C17780,2,F,28007,M17780,28007,es_hyper,466.8285674616316,0
147,C17781,4,F,28007,M17781,28007,es_sportsandtoys,195.01960670746615,0
166,C17782,0,U,28007,M17782,28007,es_transportation,42.52866578142117,0
1,C17783,5,M,28007,M17783,28007,es_tech,477.40758428068295,0
167,C17784,6,E,28007,M17784,28007,es_fashion,362.64420461436504,0
107,C17785,6,E,28007,M17785,28007,es_health,344.2866082991429,0
142,C17786,5,F,28007,M17786,28007,es_hyper,206.21722785377443,0
136,C17787,2,U,28007,M17787,28007,es_hyper,89.00895714562517,0
165,C17788,0,F,28007,M17788,28007,es_transportation,228.2848736627938,0
142,C17789,5,F,28007,M17789,28007,es_sportsandtoys,44.30067085905909,0
132,C17790,5,M,28007,M17790,28007,es_barsandrestaurants,52.541666357368236,0
98,C17791,0,F,28007,M17791,28007,es_tech,135.42373286761978,0
69,C17792,3,U,28007,M17792,28007,es_leisure,331.8320941586913,0
17,C17793,5,F,28007,M17793,28007,es_hotelservices,212.6131275349566,0
67,C17794,5,F,28007,M17794,28007,es_tech,132.86978555090394,0
171,C17795,2,U,28007,M17795,28007,es_wellnessandbeauty,198.19508776181783,0
0,C17796,6,E,28007,M17796,28007,es_travel,386.36971814438675,0
112,C17797,1,E,28007,M17797,28007,es_health,280.23447575683196,0
94,C17798,0,F,28007,M17798,28007,es_contents,39.356151296676636,0
5,C17799,6,F,28007,M17799,28007,es_leisure,22.28553835200503,0
163,C17800,1,F,28007,M17800,28007,es_hotelservices,72.53091408286095,0
90,C17801,3,M,28007,M17801,28007,es_wellnessandbeauty,245.57702568256428,0
170,C17802,6,F,28007,M17802,28007,es_fashion,477.6137750259826,0
52,C17803,4,U,28007,M17803,28007,es_transportation,194.0168566112266,0
170,C17804,4,F,28007,M17804,28007,es_tech,275.3400209850805,0
178,C17805,0,F,28007,M17805,28007,es_otherservices,145.71621495423358,0
174,C17806,5,M,28007,M17806,28007,es_transportation,284.7771647761775,0
70,C17807,1,M,28007,M17807,28007,es_home,146.72850665037186,0
57,C17808,6,E,28007,M17808,28007,es_sportsandtoys,379.5980652381853,0
81,C17809,6,U,28007,M17809,28007,es_hotelservices,476.969348804576,0
61,C17810,3,M,28007,M17810,28007,es_transportation,119.52500477109108,0
172,C17811,0,E,28007,M17811,28007,es_hyper,178.778356292726,0
31,C17812,2,E,28007,M17812,28007,es_leisure,126.20466361047966,0
25,C17813,4,M,28007,M17813,28007,es_leisure,155.61297481961955,0
2,C17814,1,U,28007,M17814,28007,es_food,358.3600084472069,0
128,C17815,6,F,28007,M17815,28007,es_tech,86.30415894248966,0
71,C17816,2,M,28007,M17816,28007,es_health,284.55827987735853,0
28,C17817,4,E,28007,M17817,28007,es_contents,206.5306579806404,0
59,C17818,2,E,28007,M17818,28007,es_travel,226.91001764783053,0
171,C17819,0,E,28007,M17819,28007,es_food,107.02132061104713,0
116,C17820,1,M,28007,M17820,28007,es_food,418.66089260574944,0
129,C17821,3,F,28007,M17821,28007,es_food,55.44148087047374,0
82,C17822,5,M,28007,M17822,28007,es_hotelservices,26.226696778755443,0
93,C17823,0,F,28007,M17823,28007,es_sportsandtoys,497.78087143412046,0
143,C17824,5,U,28007,M17824,28007,es_transportation,480.4176350145359,0
8,C17825,4,F,28007,M17825,28007,es_contents,481.5187165136469,0
69,C17826,4,F,28007,M17826,28007,es_transportation,419.97926130507324,0
112,C17827,6,M,28007,M17827,28007,es_hotelservices,147.85219972389274,0
37,C17828,0,M,28007,M17828,28007,es_otherservices,218.81311779478096,0
141,C17829,1,F,28007,M17829,28007,es_food,73.24574086919444,0
116,C17830,3,F,28007,M17830,28007,es_contents,122.93678258888224,0
125,C17831,2,E,28007,M17831,28007,es_hotelservices,52.61966723072864,0
141,C17832,5,F,28007,M17832,28007,es_tech,405.8746745033376,0
13,C17833,3,F,28007,M17833,28007,es_home,202.06339337319312,0
72,C17834,2,U,28007,M17834,28007,es_wellnessandbeauty,194.7733878921889,0
89,C17835,2,U,28007,M17835,28007,es_contents,409.0995771406365,0
11,C17836,0,U,28007,M17836,28007,es_transportation,284.24453820629674,0
130,C17837,2,M,28007,M17837,28007,es_sportsandtoys,333.0295285417927,0
64,C17838,5,F,28007,M17838,28007,es_wellnessandbeauty,113.91920364243208,0
152,C17839,6,U,28007,M17839,28007,es_transportation,286.2429771044596,0
163,C17840,1,F,28007,M17840,28007,es_contents,115.22150587290913,0
132,C17841,6,E,28007,M17841,28007,es_fashion,60.04919406294806,0
168,C17842,2,U,28007,M17842,28007,es_home,410.9427449192363,0
10,C17843,4,F,28007,M17843,28007,es_home,426.17451153267,0
88,C17844,1,M,28007,M17844,28007,es_contents,171.05878555211916,0
118,C17845,0,F,28007,M17845,28007,es_tech,259.76624582805465,0
97,C17846,6,F,28007,M17846,28007,es_sportsandtoys,408.6510707383791,0
172,C17847,1,F,28007,M17847,28007,es_home,247.12897104803267,0
78,C17848,2,F,28007,M17848,28007,es_otherservices,389.5846566659452,0
166,C17849,6,E,28007,M17849,28007,es_otherservices,215.7277058472929,0
108,C17850,4,E,28007,M17850,28007,es_health,301.40859341992916,0
68,C17851,6,F,28007,M17851,28007,es_hyper,217.7162107617296,0
173,C17852,4,E,28007,M17852,28007,es_contents,198.31123636484276,0
104,C17853,1,F,28007,M17853,28007,es_leisure,408.6061529028993,0
95,C17854,5,E,28007,M17854,28007,es_sportsandtoys,292.56306196163126,0
49,C17855,0,U,28007,M17855,28007,es_food,357.2395071342712,0
3,C17856,4,U,28007,M17856,28007,es_wellnessandbeauty,163.2959333776411,0
157,C17857,1,M,28007,M17857,28007,es_otherservices,239.41728984594857,0
136,C17858,0,E,28007,M17858,28007,es_leisure,155.92027430125188,0
169,C17859,2,U,28007,M17859,28007,es_barsandrestaurants,150.68421862737713,0
147,C17860,5,U,28007,M17860,28007,es_travel,49.75781720905004,0
16,C17861,4,F,28007,M17861,28007,es_barsandrestaurants,462.0486808558852,0
10,C17862,6,F,28007,M17862,28007,es_home,48.398879328443556,0
38,C17863,2,F,28007,M17863,28007,es_tech,450.67090340937244,0
4,C17864,3,F,28007,M17864,28007,es_contents,325.4951807916817,0
172,C17865,1,U,28007,M17865,28007,es_otherservices,301.6199482367148,0
42,C17866,4,M,28007,M17866,28007,es_wellnessandbeauty,22.911100696956012,0
119,C17867,1,U,28007,M17867,28007,es_contents,97.8315232264581,0
57,C17868,6,F,28007,M17868,28007,es_barsandrestaurants,68.63319750894398,0
103,C17869,4,F,28007,M17869,28007,es_fashion,23.22072593172847,0
35,C17870,6,F,28007,M17870,28007,es_tech,428.6636929836423,0
14,C17871,4,M,28007,M17871,28007,es_leisure,446.25771902434474,0
147,C17872,5,F,28007,M17872,28007,es_otherservices,246.7377119547386,0
64,C17873,1,E,28007,M17873,28007,es_leisure,79.2744317221819,0
162,C17874,5,F,28007,M17874,28007,es_hotelservices,195.60598055579644,0
148,C17875,4,U,28007,M17875,28007,es_travel,110.82121202803962,0
70,C17876,6,E,28007,M17876,28007,es_hyper,475.0436901165069,0
81,C17877,6,M,28007,M17877,28007,es_contents,73.6100306512708,0
146,C17878,4,E,28007,M17878,28007,es_barsandrestaurants,368.1227499012607,0
131,C17879,3,E,28007,M17879,28007,es_hotelservices,91.78194269766627,0
147,C17880,1,E,28007,M17880,28007,es_fashion,268.2198994305706,0
109,C17881,0,U,28007,M17881,28007,es_barsandrestaurants,28.408112676827525,0
83,C17882,3,M,28007,M17882,28007,es_otherservices,9.239708709702477,0
91,C17883,1,F,28007,M17883,28007,es_transportation,424.28188566189397,0
34,C17884,0,U,28007,M17884,28007,es_barsandrestaurants,113.78763356474985,0
59,C17885,5,U,28007,M17885,28007,es_contents,440.941928058475,0
109,C17886,6,F,28007,M17886,28007,es_fashion,209.4586401890733,0
135,C17887,0,U,28007,M17887,28007,es_fashion,112.19202159062542,0
118,C17888,3,M,28007,M17888,28007,es_food,285.5158392552046,0
16,C17889,1,M,28007,M17889,28007,es_sportsandtoys,201.05018127270884,0
14,C17890,6,U,28007,M17890,28007,es_sportsandtoys,111.87265647469185,0
179,C17891,6,M,28007,M17891,28007,es_food,239.0301878863017,0
148,C17892,0,F,28007,M17892,28007,es_leisure,218.16538599154163,0
120,C17893,4,M,28007,M17893,28007,es_hyper,253.95630575684848,0
135,C17894,1,E,28007,M17894,28007,es_fashion,487.53807422860154,0
51,C17895,2,E,28007,M17895,28007,es_sportsandtoys,160.8982983357869,0
70,C17896,6,E,28007,M17896,28007,es_health,153.345532501187,0
99,C17897,6,U,28007,M17897,28007,es_hyper,366.67903743881567,0
121,C17898,6,E,28007,M17898,28007,es_contents,148.06181850586836,0
173,C17899,5,U,28007,M17899,28007,es_tech,423.91453400561073,0
156,C17900,2,M,28007,M17900,28007,es_food,72.37189051578486,0
54,C17901,4,M,28007,M17901,28007,es_food,426.67645005596,0
68,C17902,2,U,28007,M17902,28007,es_wellnessandbeauty,290.4611394690031,1
75,C17903,2,M,28007,M17903,28007,es_home,386.33012714185173,0
96,C17904,3,E,28007,M17904,28007,es_leisure,356.2653706216214,0
70,C17905,5,E,28007,M17905,28007,es_wellnessandbeauty,129.13714416196404,0
3,C17906,0,U,28007,M17906,28007,es_travel,440.9715848340992,0
48,C17907,2,M,28007,M17907,28007,es_travel,354.47598585558654,0
17,C17908,2,F,28007,M17908,28007,es_sportsandtoys,27.004562840162894,0
45,C17909,4,E,28007,M17909,28007,es_food,8.09065580673668,0
115,C17910,3,F,28007,M17910,28007,es_contents,341.50144957632773,0
84,C17911,6,E,28007,M17911,28007,es_travel,248.44434855899422,0
8,C17912,2,E,28007,M17912,28007,es_home,116.85551484749345,0
56,C17913,6,F,28007,M17913,28007,es_wellnessandbeauty,485.82602896957127,0
93,C17914,0,U,28007,M17914,28007,es_barsandrestaurants,499.71033301375655,0
53,C17915,1,M,28007,M17915,28007,es_health,7.621573345088173,0
129,C17916,0,U,28007,M17916,28007,es_fashion,390.44203416303395,0
16,C17917,2,M,28007,M17917,28007,es_transportation,423.7186006299361,0
129,C17918,4,M,28007,M17918,28007,es_hyper,57.64512941870908,0
169,C17919,6,M,28007,M17919,28007,es_sportsandtoys,411.3124395311926,0
49,C17920,5,U,28007,M17920,28007,es_hyper,265.22085434211203,0
7,C17921,5,F,28007,M17921,28007,es_contents,267.61772470243756,0
114,C17922,1,M,28007,M17922,28007,es_food,59.78068470876063,0
34,C17923,3,F,28007,M17923,28007,es_fashion,247.76093993915106,0
129,C17924,3,U,28007,M17924,28007,es_tech,376.0109254734862,0
144,C17925,6,F,28007,M17925,28007,es_home,166.34522071939202,0
108,C17926,6,E,28007,M17926,28007,es_contents,383.61017364883605,0
169,C17927,3,U,28007,M17927,28007,es_transportation,429.2562574021214,0
7,C17928,6,E,28007,M17928,28007,es_sportsandtoys,66.90977507651013,0
8,C17929,1,U,28007,M17929,28007,es_travel,171.64806662779503,0
1,C17930,2,U,28007,M17930,28007,es_otherservices,430.6869462741077,0
84,C17931,2,F,28007,M17931,28007,es_health,36.307440837720975,1
124,C17932,1,M,28007,M17932,28007,es_home,12.48827044975126,0
71,C17933,4,F,28007,M17933,28007,es_fashion,486.99625345925773,0
7,C17934,4,F,28007,M17934,28007,es_hotelservices,79.31343468882135,0
40,C17935,5,E,28007,M17935,28007,es_health,299.40419656816863,0
103,C17936,3,F,28007,M17936,28007,es_hotelservices,50.46168487186081,0
78,C17937,5,U,28007,M17937,28007,es_health,95.09939044523009,0
66,C17938,2,U,28007,M17938,28007,es_health,415.24743173410275,0
93,C17939,4,M,28007,M17939,28007,es_wellnessandbeauty,115.54122204460882,0
48,C17940,2,E,28007,M17940,28007,es_contents,52.85665858679178,0
103,C17941,0,E,28007,M17941,28007,es_contents,68.79711056638094,0
101,C17942,3,F,28007,M17942,28007,es_barsandrestaurants,453.55616905155443,0
113,C17943,3,M,28007,M17943,28007,es_health,38.33366058501736,0
51,C17944,3,M,28007,M17944,28007,es_health,123.86684749781263,0
93,C17945,3,M,28007,M17945,28007,es_otherservices,99.60534716523229,0
131,C17946,1,F,28007,M17946,28007,es_hotelservices,55.27081332921241,0
54,C17947,5,M,28007,M17947,28007,es_leisure,221.0070541582435,0
140,C17948,1,E,28007,M17948,28007,es_barsandrestaurants,425.75856767805624,0
30,C17949,1,F,28007,M17949,28007,es_barsandrestaurants,442.8777422803783,0
49,C17950,0,U,28007,M17950,28007,es_health,114.27114173427755,0
146,C17951,3,E,28007,M17951,28007,es_otherservices,462.25698392799126,0
21,C17952,1,M,28007,M17952,28007,es_travel,51.91663148831349,0
141,C17953,2,E,28007,M17953,28007,es_home,134.4620753247278,0
177,C17954,1,M,28007,M17954,28007,es_sportsandtoys,421.7081968437238,0
124,C17955,6,F,28007,M17955,28007,es_barsandrestaurants,253.91393557862807,0
150,C17956,6,U,28007,M17956,28007,es_fashion,437.0265344933873,0
63,C17957,4,U,28007,M17957,28007,es_hotelservices,137.01561674444207,0
22,C17958,2,E,28007,M17958,28007,es_health,305.1645065601812,0
102,C17959,5,U,28007,M17959,28007,es_transportation,167.4278693749372,0
40,C17960,4,U,28007,M17960,28007,es_fashion,70.78739931745865,0
119,C17961,1,M,28007,M17961,28007,es_otherservices,280.83029120319236,0
85,C17962,0,M,28007,M17962,28007,es_home,138.39850797819625,0
155,C17963,6,U,28007,M17963,28007,es_barsandrestaurants,492.50217288106575,0
7,C17964,0,U,28007,M17964,28007,es_hotelservices,244.01690442726903,0
16,C17965,5,F,28007,M17965,28007,es_fashion,166.7112123109908,0
98,C17966,3,U,28007,M17966,28007,es_contents,355.1167518077015,0
106,C17967,2,E,28007,M17967,28007,es_home,324.3237918785474,0
49,C17968,6,E,28007,M17968,28007,es_fashion,429.4539971597957,0
38,C17969,2,E,28007,M17969,28007,es_hyper,466.8330528616238,0
167,C17970,6,E,28007,M17970,28007,es_barsandrestaurants,286.804342974137,0
94,C17971,3,E,28007,M17971,28007,es_hotelservices,125.03572685005265,0
113,C17972,0,F,28007,M17972,28007,es_health,50.009758174940465,0
58,C17973,1,M,28007,M17973,28007,es_health,379.64047453856875,0
108,C17974,6,U,28007,M17974,28007,es_tech,298.4607051770252,0
82,C17975,0,F,28007,M17975,28007,es_wellnessandbeauty,245.3947703240193,0
105,C17976,1,U,28007,M17976,28007,es_otherservices,380.033450943977,0
130,C17977,3,U,28007,M17977,28007,es_tech,75.87964464201546,0
122,C17978,3,E,28007,M17978,28007,es_barsandrestaurants,75.37093149965779,0
137,C17979,5,F,28007,M17979,28007,es_tech,250.59841096300377,0
69,C17980,3,F,28007,M17980,28007,es_tech,332.1930807457077,0
74,C17981,0,U,28007,M17981,28007,es_health,237.3882307827671,0
171,C17982,1,E,28007,M17982,28007,es_otherservices,2.445069701265734,0
166,C17983,0,F,28007,M17983,28007,es_fashion,60.47198715033125,0
139,C17984,3,M,28007,M17984,28007,es_health,80.94325054727747,0
54,C17985,4,U,28007,M17985,28007,es_wellnessandbeauty,309.0166776745188,0
1,C17986,3,M,28007,M17986,28007,es_contents,96.78993657162188,0
4,C17987,5,U,28007,M17987,28007,es_fashion,246.1973176971261,0
96,C17988,0,U,28007,M17988,28007,es_contents,338.32358738299763,0
142,C17989,1,F,28007,M17989,28007,es_contents,473.9180492372777,0
59,C17990,2,M,28007,M17990,28007,es_home,275.36490754669813,0
52,C17991,2,M,28007,M17991,28007,es_hotelservices,456.22853751454545,0
92,C17992,5,F,28007,M17992,28007,es_wellnessandbeauty,468.1514389092586,0
56,C17993,4,F,28007,M17993,28007,es_travel,211.3857589845391,0
120,C17994,3,M,28007,M17994,28007,es_hotelservices,468.6581786452374,0
97,C17995,3,E,28007,M17995,28007,es_sportsandtoys,415.5233731238338,0
71,C17996,6,F,28007,M17996,28007,es_barsandrestaurants,4.390638207833753,0
106,C17997,0,E,28007,M17997,28007,es_otherservices,416.86304156940287,0
71,C17998,6,E,28007,M17998,28007,es_home,197.93312425175213,0
14,C17999,2,F,28007,M17999,28007,es_barsandrestaurants,201.20409182771255,0
17,C18000,0,M,28007,M18000,28007,es_tech,380.4195256128845,0
167,C18001,3,F,28007,M18001,28007,es_sportsandtoys,182.35061537221674,0
102,C18002,1,U,28007,M18002,28007,es_sportsandtoys,347.18696895840696,0
76,C18003,2,M,28007,M18003,28007,es_home,453.39342004922116,0
170,C18004,6,U,28007,M18004,28007,es_food,41.390031143005714,0
17,C18005,1,E,28007,M18005,28007,es_wellnessandbeauty,460.6927540394196,0
2,C18006,2,M,28007,M18006,28007,es_fashion,141.96176039292746,0
110,C18007,0,F,28007,M18007,28007,es_health,170.01898342149207,0
69,C18008,0,U,28007,M18008,28007,es_fashion,262.8336167817172,0
17,C18009,2,M,28007,M18009,28007,es_travel,320.25839230056016,0
82,C18010,5,U,28007,M18010,28007,es_health,153.8120729348084,0
151,C18011,4,M,28007,M18011,28007,es_health,299.55121454978814,0
2,C18012,2,F,28007,M18012,28007,es_tech,409.91665972404576,0
34,C18013,3,E,28007,M18013,28007,es_fashion,396.78820434679596,0
161,C18014,3,U,28007,M18014,28007,es_transportation,237.4191923034341,0
76,C18015,0,F,28007,M18015,28007,es_otherservices,324.7117665889817,0
55,C18016,0,U,28007,M18016,28007,es_otherservices,37.051510379194184,0
46,C18017,3,M,28007,M18017,28007,es_barsandrestaurants,88.77360647497673,0
84,C18018,2,E,28007,M18018,28007,es_tech,49.43641800904969,0
124,C18019,0,U,28007,M18019,28007,es_contents,419.53012779004337,0
7,C18020,0,F,28007,M18020,28007,es_health,40.19634581855652,0
43,C18021,2,F,28007,M18021,28007,es_transportation,18.57852990622011,0
27,C18022,4,M,28007,M18022,28007,es_hyper,139.50531236662516,0
105,C18023,4,U,28007,M18023,28007,es_barsandrestaurants,327.62359526119286,0
54,C18024,2,U,28007,M18024,28007,es_transportation,433.49870637523446,0
65,C18025,6,U,28007,M18025,28007,es_food,153.63817135687918,0
148,C18026,0,M,28007,M18026,28007,es_sportsandtoys,373.1491749704278,0
5,C18027,3,M,28007,M18027,28007,es_barsandrestaurants,382.57320842751506,0
165,C18028,3,M,28007,M18028,28007,es_hotelservices,429.6416901617343,0
61,C18029,3,E,28007,M18029,28007,es_tech,259.36759214309257,0
3,C18030,6,M,28007,M18030,28007,es_hyper,62.174861671077885,0
159,C18031,2,E,28007,M18031,28007,es_home,421.99557566477233,0
63,C18032,6,U,28007,M18032,28007,es_health,290.3586721986561,0
